"id","ts","lat","lon","sensor"
"499","2024-04-27 03:12:00","13.7563","100.502","1"
"500","2024-04-27 03:16:37","13.7563","100.502","1"
"501","2024-04-27 04:36:37","13.7563","100.502","1"
"502","2024-04-27 06:16:37","13.7563","100.502","1"
"503","2024-04-27 07:36:37","13.7563","100.502","1"
"504","2024-04-27 08:56:37","13.7563","100.502","1"
"505","2024-04-27 10:16:37","13.7563","100.502","1"
"506","2024-04-27 11:36:37","13.7563","100.502","1"
"507","2024-04-27 13:16:37","13.7563","100.502","1"
"508","2024-04-27 14:36:37","13.7563","100.502","1"
"509","2024-04-27 16:16:37","13.7563","100.502","1"
"510","2024-04-27 17:36:37","13.7563","100.502","1"
"511","2024-04-27 19:16:37","13.7563","100.502","1"
"512","2024-04-27 20:36:37","13.7563","100.502","1"
"513","2024-04-27 22:16:37","13.7563","100.502","1"
"514","2024-04-28 00:16:37","13.7563","100.502","1"
"515","2024-04-28 01:36:37","13.7563","100.502","1"
"516","2024-04-28 03:16:37","13.7563","100.502","1"
"517","2024-04-28 04:36:37","13.7563","100.502","1"
"518","2024-04-28 06:16:37","13.7563","100.502","1"
"519","2024-04-28 07:36:37","13.7563","100.502","1"
"520","2024-04-28 08:56:37","13.7563","100.502","1"
"521","2024-04-28 10:16:37","13.7563","100.502","1"
"522","2024-04-28 11:36:37","13.7563","100.502","1"
"523","2024-04-28 13:16:37","13.7563","100.502","1"
"524","2024-04-28 14:36:37","13.7563","100.502","1"
"525","2024-04-28 16:16:37","13.7563","100.502","1"
"526","2024-04-28 17:36:37","13.7563","100.502","1"
"527","2024-04-28 19:16:37","13.7563","100.502","1"
"528","2024-04-28 20:36:37","13.7563","100.502","1"
"529","2024-04-28 22:16:37","13.7563","100.502","1"
"530","2024-04-29 00:16:37","13.7563","100.502","1"
"531","2024-04-29 01:36:37","13.7563","100.502","1"
"532","2024-04-29 03:16:37","13.7563","100.502","1"
"533","2024-04-29 04:36:37","13.7563","100.502","1"
"534","2024-04-29 06:16:37","13.7563","100.502","1"
"535","2024-04-29 07:36:37","13.7563","100.502","1"
"536","2024-04-29 08:56:37","13.7563","100.502","1"
"537","2024-04-29 10:16:37","13.7563","100.502","1"
"538","2024-04-29 11:36:37","13.7563","100.502","1"
"539","2024-04-29 13:16:37","13.7563","100.502","1"
"540","2024-04-29 14:36:37","13.7563","100.502","1"
"541","2024-04-29 16:16:37","13.7563","100.502","1"
"542","2024-04-29 17:36:37","13.7563","100.502","1"
"543","2024-04-29 19:16:37","13.7563","100.502","1"
"544","2024-04-29 20:36:37","13.7563","100.502","1"
"545","2024-04-29 22:16:37","13.7563","100.502","1"
"546","2024-04-30 00:16:37","13.7563","100.502","1"
"547","2024-04-30 01:36:37","13.7563","100.502","1"
"548","2024-04-30 03:16:37","13.7563","100.502","1"
"549","2024-04-30 04:36:37","13.7563","100.502","1"
"550","2024-04-30 06:16:37","13.7563","100.502","1"
"551","2024-04-30 07:36:37","13.7563","100.502","1"
"552","2024-04-30 08:56:37","13.7563","100.502","1"
"553","2024-04-30 10:16:37","13.7563","100.502","1"
"554","2024-04-30 11:36:37","13.7563","100.502","1"
"555","2024-04-30 13:16:37","13.7563","100.502","1"
"556","2024-04-30 14:36:37","13.7563","100.502","1"
"557","2024-04-30 16:16:37","13.7563","100.502","1"
"558","2024-04-30 17:36:37","13.7563","100.502","1"
"559","2024-04-30 19:16:37","13.7563","100.502","1"
"560","2024-04-30 20:36:37","13.7563","100.502","1"
"561","2024-04-30 22:16:37","13.7563","100.502","1"
"562","2024-05-01 00:16:37","13.7563","100.502","1"
"563","2024-05-01 01:36:37","13.7563","100.502","1"
"564","2024-05-01 03:16:37","13.7563","100.502","1"
"565","2024-05-01 04:36:37","13.7563","100.502","1"
"566","2024-05-01 06:16:37","13.7563","100.502","1"
"567","2024-05-01 07:36:37","13.7563","100.502","1"
"568","2024-05-01 08:56:37","13.7563","100.502","1"
"569","2024-05-01 10:16:37","13.7563","100.502","1"
"570","2024-05-01 11:36:37","13.7563","100.502","1"
"571","2024-05-01 13:16:37","13.7563","100.502","1"
"572","2024-05-01 14:36:37","13.7563","100.502","1"
"573","2024-05-01 16:16:37","13.7563","100.502","1"
"574","2024-05-01 17:36:37","13.7563","100.502","1"
"575","2024-05-01 19:16:37","13.7563","100.502","1"
"576","2024-05-01 20:36:37","13.7563","100.502","1"
"577","2024-05-01 22:16:37","13.7563","100.502","1"
"578","2024-05-02 00:16:37","13.7563","100.502","1"
"579","2024-05-02 01:36:37","13.7563","100.502","1"
"580","2024-05-02 03:16:37","13.7563","100.502","1"
"581","2024-05-02 04:36:37","13.7563","100.502","1"
"582","2024-05-02 06:16:37","13.7563","100.502","1"
"583","2024-05-02 07:36:37","13.7563","100.502","1"
"584","2024-05-02 08:56:37","13.7563","100.502","1"
"585","2024-05-02 10:16:37","13.7563","100.502","1"
"586","2024-05-02 11:36:37","13.7563","100.502","1"
"587","2024-05-02 13:16:37","13.7563","100.502","1"
"588","2024-05-02 14:36:37","13.7563","100.502","1"
"589","2024-05-02 16:16:37","13.7563","100.502","1"
"590","2024-05-02 17:36:37","13.7563","100.502","1"
"591","2024-05-02 19:16:37","13.7563","100.502","1"
"592","2024-05-02 20:36:37","13.7563","100.502","1"
"593","2024-05-02 22:16:37","13.7563","100.502","1"
"594","2024-05-03 00:16:37","13.7563","100.502","1"
"595","2024-05-03 01:36:37","13.7563","100.502","1"
"596","2024-05-03 03:16:37","13.7563","100.502","1"
"597","2024-05-03 04:36:37","13.7563","100.502","1"
"598","2024-05-03 06:16:37","13.7563","100.502","1"
"599","2024-05-03 07:36:37","13.7563","100.502","1"
"600","2024-05-03 08:56:37","13.7563","100.502","1"
"601","2024-05-03 10:16:37","13.7563","100.502","1"
"602","2024-05-03 11:36:37","13.7563","100.502","1"
"603","2024-05-03 13:16:37","13.7563","100.502","1"
"604","2024-05-03 14:36:37","13.7563","100.502","1"
"605","2024-05-03 16:16:37","13.7563","100.502","1"
"606","2024-05-03 17:36:37","13.7563","100.502","1"
"607","2024-05-03 19:16:37","13.7563","100.502","1"
"608","2024-05-03 20:36:37","13.7563","100.502","1"
"609","2024-05-03 22:16:37","13.7563","100.502","1"
"610","2024-05-04 00:16:37","13.7563","100.502","1"
"611","2024-05-04 01:36:37","13.7563","100.502","1"
"612","2024-05-04 03:16:37","13.7563","100.502","1"
"613","2024-05-04 04:36:37","13.7563","100.502","1"
"614","2024-05-04 06:16:37","13.7563","100.502","1"
"615","2024-05-04 07:36:37","13.7563","100.502","1"
"616","2024-05-04 08:56:37","13.7563","100.502","1"
"617","2024-05-04 10:16:37","13.7563","100.502","1"
"618","2024-05-04 11:36:37","13.7563","100.502","1"
"619","2024-05-04 13:16:37","13.7563","100.502","1"
"620","2024-05-04 14:36:37","13.7563","100.502","1"
"621","2024-05-04 16:16:37","13.7563","100.502","1"
"622","2024-05-04 17:36:37","13.7563","100.502","1"
"623","2024-05-04 19:16:37","13.7563","100.502","1"
"624","2024-05-04 20:36:37","13.7563","100.502","1"
"625","2024-05-04 22:16:37","13.7563","100.502","1"
"626","2024-05-05 00:16:37","13.7563","100.502","1"
"627","2024-05-05 01:36:37","13.7563","100.502","1"
"628","2024-05-05 03:16:37","13.7563","100.502","1"
"629","2024-05-05 04:36:37","13.7563","100.502","1"
"630","2024-05-05 06:16:37","13.7563","100.502","1"
"631","2024-05-05 07:36:37","13.7563","100.502","1"
"632","2024-05-05 08:56:37","13.7563","100.502","1"
"633","2024-05-05 10:16:37","13.7563","100.502","1"
"634","2024-05-05 11:36:37","13.7563","100.502","1"
"635","2024-05-05 13:16:37","13.7563","100.502","1"
"636","2024-05-05 14:36:37","13.7563","100.502","1"
"637","2024-05-05 16:16:37","13.7563","100.502","1"
"638","2024-05-05 17:36:37","13.7563","100.502","1"
"639","2024-05-05 19:16:37","13.7563","100.502","1"
"640","2024-05-05 20:36:37","13.7563","100.502","1"
"641","2024-05-05 22:16:37","13.7563","100.502","1"
"642","2024-05-06 00:16:37","13.7563","100.502","1"
"643","2024-05-06 01:36:37","13.7563","100.502","1"
"644","2024-05-06 03:16:37","13.7563","100.502","1"
"645","2024-05-06 04:36:37","13.7563","100.502","1"
"646","2024-05-06 06:16:37","13.7563","100.502","1"
"647","2024-05-06 07:36:37","13.7563","100.502","1"
"648","2024-05-06 08:56:37","13.7563","100.502","1"
"649","2024-05-06 10:16:37","13.7563","100.502","1"
"650","2024-05-06 11:36:37","13.7563","100.502","1"
"651","2024-05-06 13:16:37","13.7563","100.502","1"
"652","2024-05-06 14:36:37","13.7563","100.502","1"
"653","2024-05-06 16:16:37","13.7563","100.502","1"
"654","2024-05-06 17:36:37","13.7563","100.502","1"
"655","2024-05-06 19:16:37","13.7563","100.502","1"
"656","2024-05-06 20:36:37","13.7563","100.502","1"
"657","2024-05-06 22:16:37","13.7563","100.502","1"
"658","2024-05-07 00:16:37","13.7563","100.502","1"
"659","2024-05-07 01:36:37","13.7563","100.502","1"
"660","2024-05-07 03:16:37","13.7563","100.502","1"
"661","2024-05-07 04:36:37","13.7563","100.502","1"
"662","2024-05-07 06:16:37","13.7563","100.502","1"
"663","2024-05-07 07:36:37","13.7563","100.502","1"
"664","2024-05-07 08:56:37","13.7563","100.502","1"
"665","2024-05-07 10:16:37","13.7563","100.502","1"
"666","2024-05-07 11:36:37","13.7563","100.502","1"
"667","2024-05-07 13:16:37","13.7563","100.502","1"
"668","2024-05-07 14:36:37","13.7563","100.502","1"
"669","2024-05-07 16:16:37","13.7563","100.502","1"
"670","2024-05-07 17:36:37","13.7563","100.502","1"
"671","2024-05-07 19:16:37","13.7563","100.502","1"
"672","2024-05-07 20:36:37","13.7563","100.502","1"
"673","2024-05-07 22:16:37","13.7563","100.502","1"
"674","2024-05-08 00:16:37","13.7563","100.502","1"
"675","2024-05-08 01:36:37","13.7563","100.502","1"
"676","2024-05-08 03:16:37","13.7563","100.502","1"
"677","2024-05-08 04:36:37","13.7563","100.502","1"
"678","2024-05-08 06:16:37","13.7563","100.502","1"
"679","2024-05-08 07:36:37","13.7563","100.502","1"
"680","2024-05-08 08:56:37","13.7563","100.502","1"
"681","2024-05-08 10:16:37","13.7563","100.502","1"
"682","2024-05-08 11:36:37","13.7563","100.502","1"
"683","2024-05-08 13:16:37","13.7563","100.502","1"
"684","2024-05-08 14:36:37","13.7563","100.502","1"
"685","2024-05-08 16:16:37","13.7563","100.502","1"
"686","2024-05-08 17:36:37","13.7563","100.502","1"
"687","2024-05-08 19:16:37","13.7563","100.502","1"
"688","2024-05-08 20:36:37","13.7563","100.502","1"
"689","2024-05-08 22:16:37","13.7563","100.502","1"
